id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
34338,boardgame,The Green Acres Game,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34339,boardgame,Serial Killer Trivia Game,2010,2,5,60,60,60,18,2,8.5,0,7,0,1,1,2,1,1
34341,boardgame,Gambit,1983,2,4,20,20,20,0,1,4,0,3,0,0,0,0,0,0
34343,boardgameexpansion,Zombie Pak 1,2006,2,2,60,60,60,0,5,7.2,0,42,1,3,5,2,0,0
34344,boardgame,Guiearth Saga,1989,2,5,240,240,240,0,0,0,0,4,0,0,0,1,0,0
34345,boardgame,Pentana,1978,2,2,15,15,15,0,0,0,0,8,0,0,1,3,0,0
34346,boardgame,PowerLunch!,2007,2,2,0,0,0,0,1,3,0,3,0,0,0,1,1,2
34347,boardgame,Golden Eagle Anagrams,1890,2,6,45,45,45,8,0,0,0,0,0,0,1,0,0,0
34348,boardgame,Ironrod: The Search for the Tree of Life,0,2,8,30,30,30,0,1,5,0,4,1,0,0,1,0,0
34349,boardgame,Niagara,1995,2,2,90,90,90,0,2,7.25,0,3,0,1,2,1,0,0
34350,boardgame,All-Time Hockey,1990,2,2,30,30,30,0,0,0,0,0,0,0,0,0,0,0
34352,boardgame,Sturt's Stony Desert,2007,2,2,30,30,30,0,6,5.75,0,15,2,0,0,5,0,0
34353,boardgame,"Spanish Fury, Battle! or Pistolado!",2003,2,2,0,0,0,0,2,7.5,0,15,0,0,2,2,0,0
34354,boardgame,"Spanish Fury, Actions!",2003,2,2,0,0,0,0,1,8,0,16,0,0,1,2,0,0
34355,boardgame,Air Combat Maneuver,1998,2,2,120,120,120,0,1,8,0,2,0,0,0,0,1,2
34356,boardgame,Cabo da Roca,2007,2,4,30,30,30,0,17,5.64706,0,42,3,0,3,5,2,3
34357,boardgame,Over There,1950,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34358,boardgame,Feast of Warring States Period,0,2,2,600,600,600,0,0,0,0,2,0,0,0,1,0,0
34359,boardgame,Supergrips,1990,2,2,30,30,30,0,5,3.6,0,13,3,0,0,2,0,0
34360,boardgame,1838TL,2002,3,8,600,600,600,0,1,4,0,9,0,8,11,2,0,0
34361,boardgame,El desafo de la Historia,1998,2,4,120,120,120,0,4,5.25,0,6,0,0,0,0,1,1
34362,boardgame,And the Transport Empire,2007,2,2,30,30,30,0,2,6,0,13,0,0,2,3,0,0
34363,boardgame,Fire Storm in Adlore Valley,2007,1,1,20,20,20,0,7,4.35714,0,17,0,0,4,8,2,2
34364,boardgame,Island Embassy,2008,2,2,30,30,30,0,2,3,0,7,0,0,1,4,1,2
34365,boardgame,B-B Ball Players Baseball Game,1957,2,18,9,9,9,0,0,0,0,1,0,1,0,0,0,0
34367,boardgame,Pingi,0,2,4,0,0,0,0,0,0,0,5,1,0,0,3,0,0
34368,boardgame,A Few Bricks Short of a Load,2006,2,6,90,90,90,0,2,7.25,0,1,0,0,0,1,2,1
34369,boardgame,Bugs Bunny's Hideout game,1977,2,4,0,0,0,0,2,8,0,2,0,0,0,1,0,0
34370,boardgame,Very Civile Actions!,2006,2,2,0,0,0,0,0,0,0,14,0,0,0,3,0,0
34371,boardgame,9 Treasures,2003,3,4,70,70,70,0,0,0,0,4,0,0,1,0,0,0
34372,boardgame,Sakkara,2006,3,4,25,25,25,0,0,0,0,6,0,0,1,0,0,0
34378,boardgame,Lwenstark!,2007,2,4,10,10,10,5,3,5.33333,0,14,0,0,0,2,2,1
34379,boardgame,Kpt'n Kuck,2007,2,4,15,15,15,5,15,6.05333,0,29,1,1,5,6,2,1
34380,boardgame,Charly at the Zoo,2008,2,5,10,10,10,4,7,5.57143,0,12,1,0,0,2,1,1
34382,boardgame,Buchstabenzwerge,2008,2,4,15,15,15,6,3,5.66667,0,4,0,0,0,2,0,0
34383,boardgame,Kalle Kanalratte,2008,2,5,15,15,15,4,26,5.61154,0,55,2,0,3,8,4,1
34384,boardgame,Traffic Patterns,2008,2,4,25,25,25,0,3,4.83333,0,15,2,0,3,4,2,1.5
34385,boardgameexpansion,Black Fire,0,2,10,15,15,15,0,0,0,0,2,0,0,0,0,0,0
34386,boardgame,Auf zur Burg,1997,3,6,30,30,30,0,1,6,0,2,0,0,0,0,0,0
34387,boardgame,Guzzlin' Gators,0,2,4,15,15,15,0,1,5,0,1,0,0,0,0,0,0
34388,boardgame,Straights,2007,2,8,30,30,30,0,0,0,0,0,0,0,1,0,0,0
34389,boardgame,The Heights,0,2,2,15,15,15,0,0,0,0,0,0,0,0,0,0,0
34391,boardgame,Isabelle & Isabeau,2007,2,6,30,30,30,0,8,4.3125,0,14,0,0,0,3,1,2
34392,boardgame,Dr. Arnvie's Grand Rounds,1989,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34393,boardgame,Danger City,2007,3,8,20,20,20,0,17,2.97059,0,13,1,0,0,5,0,0
34394,boardgame,Espaa en llamas,2008,2,2,0,0,0,0,1,4,0,4,0,0,1,0,0,0
34395,boardgame,Planet Earth DVD Game,2008,2,6,30,30,30,8,29,3.89655,0,87,6,0,1,11,1,2
34396,boardgame,La Battaglia di Waterloo,1981,2,2,60,60,60,0,0,0,0,1,0,0,0,0,0,0
34397,boardgame,Perykles,1997,2,10,120,120,120,0,7,5.85714,0,11,1,0,2,4,1,4
34398,boardgame,Auctioneer,1959,2,6,0,0,0,0,1,4,0,1,0,0,0,1,0,0
34399,boardgame,World War I,2008,3,4,20,20,20,0,1,7,0,3,0,0,1,0,0,0
34400,boardgame,Singing Bee Game,2007,2,4,0,0,0,0,6,3.33333,0,31,4,0,0,2,0,0
34401,boardgame,Owzthat! Cricket: The Classic Cricket Game.,0,2,2,0,0,0,0,0,0,0,5,0,0,0,0,1,1
34402,boardgame,Melthoen,1997,2,2,120,120,120,0,8,6.625,0,15,0,0,1,3,1,2
34404,boardgame,Metropoly,1976,2,7,0,0,0,13,5,5.1,0,11,0,0,1,4,0,0
34405,boardgame,Tinker Fox,2006,2,2,120,120,120,0,0,0,0,10,0,0,0,2,0,0
34406,boardgameexpansion,Battlefinder!,2006,2,2,0,0,0,0,0,0,0,14,0,0,1,2,0,0
34407,boardgame,Cast for a Bite,2000,2,6,60,60,60,0,0,0,0,0,0,0,0,0,0,0
34408,boardgame,Viatge per Catalunya,1983,2,6,60,60,60,0,3,5,0,11,0,0,0,1,0,0
34409,boardgame,Larkspur,1937,3,10,20,20,20,0,0,0,0,1,0,0,0,0,0,0
34410,boardgameexpansion,Caylus Expansion: The Jeweller,2005,2,5,120,120,120,0,303,7.40185,6.08042,722,8,42,86,139,34,3.2647
34411,boardgame,My Alphabet Card Game,0,1,4,10,10,10,0,0,0,0,1,0,0,1,0,0,0
34412,boardgame,Barbapapas kurragmma,1978,2,4,20,20,20,0,0,0,0,6,1,0,0,1,0,0
34413,boardgame,AirWar: C21 (2nd Edition),2008,2,2,60,60,60,0,10,6.9,0,24,1,1,4,1,3,2
34414,boardgameexpansion,AirWar: C21 Data Annex,2008,2,2,60,60,60,0,3,6.66667,0,12,1,1,1,0,2,2
34415,boardgameexpansion,AirWar: C21 Max Edition,2008,2,2,60,60,60,0,6,7.5,0,16,0,0,1,4,3,2
34416,boardgame,Montrose Triumphs,2008,1,2,30,30,30,0,3,6,0,22,1,1,0,5,0,0
34417,boardgame,Ghoul!,2006,2,5,0,0,0,0,12,5.91667,0,22,0,0,4,2,1,1
34418,boardgame,Interventionists,2004,2,2,120,120,120,0,0,0,0,6,0,0,0,0,0,0
34420,boardgame,Republocrat,1994,2,6,60,60,60,0,1,1,0,2,0,0,0,0,0,0
34421,boardgame,Big Apple,1977,2,6,60,60,60,0,0,0,0,1,0,0,0,0,0,0
34422,boardgame,Gnemo,2008,2,6,20,20,20,0,0,0,0,1,0,3,5,0,0,0
34423,boardgame,Indy's Gamble,1999,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34424,boardgame,Cinquo,2003,2,4,40,40,40,0,0,0,0,4,0,0,1,0,0,0
34425,boardgame,Economy,2005,3,6,60,60,60,0,0,0,0,3,0,0,2,0,0,0
34426,boardgame,High Noon,2003,2,4,10,10,10,0,0,0,0,4,0,0,1,0,0,0
34427,boardgame,Checkpoints,2003,2,4,40,40,40,0,0,0,0,3,0,0,1,0,0,0
34428,boardgame,K.O.,2005,2,4,25,25,25,0,1,4,0,5,0,0,1,0,0,0
34429,boardgame,AlphaOmega,2003,2,4,20,20,20,0,1,4,0,3,0,0,1,0,0,0
34430,boardgame,Right-Left,2004,2,4,50,50,50,0,0,0,0,3,0,0,1,0,0,0
34431,boardgame,Witches and Wizards,2005,2,9,15,15,15,0,0,0,0,4,0,0,1,0,0,0
34432,boardgame,State Fair: Ferris Wheel KnockOut,2006,1,0,5,5,5,0,0,0,0,1,0,0,0,0,0,0
34433,boardgame,Harry Potter and The Sorcerer's Stone: Levitating Challenge Electronic Skill and Action Game,2001,1,0,0,0,0,0,8,4.59375,0,38,2,0,1,6,1,1
34434,boardgame,Ike-A-Doo Crazy Ikes Game,1960,2,4,30,30,30,0,0,0,0,2,0,0,1,0,0,0
34435,boardgame,Kostky,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34436,boardgame,Carpet Bowls,0,1,4,0,0,0,0,4,7.5,0,17,0,3,6,1,1,1
34437,boardgame,Puko,1997,3,8,10,10,10,0,2,4,0,3,0,0,0,0,0,0
34438,boardgame,Hund und ...?,1987,2,4,10,10,10,4,0,0,0,3,0,0,0,1,0,0
34439,boardgame,Wimbledon,1986,2,4,45,45,45,10,0,0,0,1,0,0,0,0,0,0
34441,boardgame,Silber Dollar,1973,3,4,20,20,20,0,1,8,0,10,1,1,2,0,0,0
34442,boardgame,3x16,1973,1,4,30,30,30,0,5,6.2,0,25,2,0,1,2,0,0
34443,boardgame,The Dictionary Game,0,3,8,30,30,30,0,8,4.1875,0,16,2,1,2,5,1,1
34445,boardgame,Tolle Tanten tanzen Tango,1996,2,12,20,20,20,0,2,7.5,0,2,0,0,0,2,0,0
34446,boardgame,Wer ist wer?,1973,2,6,30,30,30,0,0,0,0,4,1,0,0,0,0,0
34447,boardgame,Happycross,1973,2,6,30,30,30,0,0,0,0,3,0,0,0,0,0,0
34448,boardgame,Kerlett,1973,2,7,39,39,39,0,0,0,0,8,1,0,0,0,0,0
34449,boardgame,Check-Point,1973,2,7,30,30,30,0,0,0,0,9,0,0,0,0,0,0
34451,boardgame,Criss Cross Poker,1973,2,2,30,30,30,0,0,0,0,5,1,0,0,0,0,0
34452,boardgame,Jagd durch Entenhausen,1979,2,6,30,30,30,0,0,0,0,11,2,0,0,1,0,0
34453,boardgame,Domingo,0,2,4,30,30,30,0,2,5,0,14,1,0,0,1,0,0
34454,boardgame,6mal6,0,2,6,45,45,45,0,0,0,0,9,0,1,0,1,0,0
34455,boardgame,Schubs + Remmidemmi,0,2,4,20,20,20,0,0,0,0,4,0,0,0,1,0,0
34456,boardgame,Chess for Juniors,1965,2,2,60,60,60,0,1,7,0,7,0,0,0,3,0,0
34457,boardgame,Wortschatz,1989,2,6,30,30,30,0,3,6.66667,0,6,0,1,2,1,0,0
34458,boardgame,Pyramx,1998,2,2,10,10,10,7,1,4,0,4,2,0,0,0,0,0
34459,boardgame,Passt!,1979,2,4,30,30,30,0,2,4.5,0,6,1,0,0,0,0,0
34460,boardgame,"247 ""two.four.seven""",1994,2,2,30,30,30,0,0,0,0,1,0,0,0,0,0,0
34462,boardgame,Matchstick Game,0,2,2,1,1,1,0,1,4,0,0,0,0,0,0,0,0
34463,boardgame,That's Donald Pokerface,1996,2,4,30,30,30,0,0,0,0,2,0,0,1,1,0,0
34465,boardgame,Diamantenfieber,1981,2,4,30,30,30,10,1,3,0,6,0,0,0,1,0,0
34466,boardgame,El Joc del Cava,1997,4,4,60,60,60,0,0,0,0,3,0,0,0,0,0,0
34467,boardgame,Asalto: Jaime I conquista Mallorca,1983,2,2,120,120,120,0,2,5,0,4,1,3,1,0,0,0
34468,boardgame,Feud,2002,2,2,60,60,60,0,2,6.5,0,2,0,0,0,0,1,4
34469,boardgame,Bienen-Stich,1993,2,6,30,30,30,9,0,0,0,4,1,0,1,1,0,0
34470,boardgame,Hessen Reise,2008,2,4,30,30,30,0,0,0,0,2,0,0,0,0,0,0
34471,boardgame,Der Dieb von Maradad,1993,4,4,120,120,120,0,3,6.66667,0,10,0,0,0,1,0,0
34472,boardgame,Fighting Fantasy collectible card game,2004,2,2,0,0,0,0,0,0,0,1,0,1,3,1,0,0
34473,boardgame,Memo-Maus,1990,2,4,15,15,15,5,0,0,0,1,0,0,0,0,0,0
34474,boardgame,Tauchbasis X-1,1995,2,4,30,30,30,0,0,0,0,2,0,0,0,1,0,0
34475,boardgame,Tausendsassa,1988,2,6,30,30,30,0,0,0,0,2,0,0,0,0,0,0
34476,boardgame,Zwick-Zwack,1986,2,4,30,30,30,9,1,8,0,2,0,0,0,1,0,0
34477,boardgame,Wortwurm,0,2,4,30,30,30,0,0,0,0,2,0,1,1,0,0,0
34478,boardgame,tsch!,1995,2,5,30,30,30,0,0,0,0,4,0,0,0,1,0,0
34479,boardgame,Karlchen,1989,2,6,30,30,30,0,0,0,0,2,1,0,0,1,0,0
34480,boardgame,Geozoo,1986,2,4,30,30,30,8,4,4.5,0,14,1,0,0,4,0,0
34481,boardgame,Awithlaknakwe,0,2,4,30,30,30,0,0,0,0,1,0,0,3,0,0,0
34482,boardgame,Zum Kuckuck,1988,2,4,20,20,20,8,7,7.14286,0,20,1,0,0,1,0,0
34483,boardgame,Familie Brumm,2006,2,4,15,15,15,0,5,6.1,0,18,1,0,2,2,0,0
34484,boardgame,"Igel, Frosch und Maus...",0,2,6,30,30,30,0,0,0,0,4,1,0,0,1,0,0
34485,boardgame,Alle meine Tiere,1990,2,4,20,20,20,0,0,0,0,5,0,0,0,1,0,0
34486,boardgame,Skat,1965,2,4,0,0,0,0,4,5.75,0,7,0,0,1,2,1,2
34487,boardgame,Fang die Maus,1996,3,5,30,30,30,0,2,5.5,0,3,0,0,0,1,0,0
34488,boardgame,"Hpf, mein Kken!",0,2,4,15,15,15,0,1,5,0,4,0,0,0,0,0,0
34489,boardgame,Fischer's Fritz fischt groe Fische,1987,2,4,30,30,30,6,0,0,0,9,1,0,0,1,0,0
34491,boardgame,Daumenlutscher,1987,2,4,20,20,20,5,0,0,0,3,0,0,0,1,0,0
34492,boardgame,Die Feuerwehr ist da!,1996,2,4,20,20,20,0,0,0,0,2,0,0,0,1,0,0
34494,boardgame,Friday Night At The ER,2007,4,200,90,90,90,0,0,0,0,0,0,1,2,0,0,0
34495,boardgame,Wahr oder gelogen?,1991,2,6,30,30,30,0,2,5.5,0,7,0,0,0,1,1,1
34497,boardgame,Hau ruck!,1980,4,8,20,20,20,0,1,6,0,6,0,0,0,1,0,0
34498,boardgame,Siege,2008,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
34499,boardgameexpansion,Race for the Galaxy: The Gathering Storm,2008,1,5,60,60,60,12,7351,8.09792,7.8603,15165,235,234,902,2057,582,2.9674
34501,boardgame,Double Vision,1995,2,4,30,30,30,0,0,0,0,3,0,0,0,1,0,0
34503,boardgame,Flieg zu mir,1990,2,6,30,30,30,0,1,5.4,0,2,0,0,0,0,0,0
34504,boardgame,Raumschiff Galaxis,1986,2,4,20,20,20,8,0,0,0,4,1,0,0,1,0,0
34505,boardgame,Fischzug,1995,2,6,30,30,30,0,0,0,0,4,0,0,0,1,0,0
34507,boardgame,Denkste,0,2,2,20,20,20,6,0,0,0,2,0,0,0,0,0,0
34508,boardgame,Iron Road,2001,2,6,30,30,30,0,8,5.875,0,24,0,7,7,3,1,1
34509,boardgameexpansion,"Starfire, The Gorm-Khanate War",1986,2,2,60,60,60,12,12,7.08333,0,62,0,5,7,6,2,2.5
34512,boardgame,Ei der Kuckuck,0,2,4,30,30,30,0,0,0,0,2,0,0,0,0,0,0
34513,boardgame,Lass mein Knguruh in Ruh!,1987,2,4,20,20,20,5,0,0,0,4,0,0,0,0,0,0
34514,boardgame,Arctic,1992,2,4,60,60,60,8,0,0,0,9,2,0,0,4,0,0
34516,boardgame,Wichtel-Rennen,1995,2,4,20,20,20,0,0,0,0,1,0,0,0,0,0,0
34517,boardgame,Shopping,1995,2,4,30,30,30,0,0,0,0,1,0,0,0,0,0,0
34518,boardgame,Holiday Express,1995,2,4,20,20,20,0,0,0,0,1,0,0,0,0,0,0
34519,boardgame,Obstsalat,1983,4,4,20,20,20,5,0,0,0,2,0,0,0,1,0,0
34520,boardgame,Hopsi,0,2,4,20,20,20,0,0,0,0,1,0,0,0,0,0,0
34521,boardgame,Von groen und kleinen Tieren,1995,2,4,20,20,20,0,0,0,0,1,0,0,0,0,0,0
34522,boardgame,Kleine Biene flieg schnell los!,1995,2,4,20,20,20,3,0,0,0,3,0,0,0,1,0,0
34523,boardgame,Double,1982,2,6,30,30,30,8,8,5.875,0,33,4,0,1,7,1,1
34524,boardgame,Lord of the Things,2003,2,4,90,90,90,0,0,0,0,3,0,0,1,0,0,0
34525,boardgame,Network,2003,2,4,80,80,80,0,0,0,0,3,0,0,1,0,0,0
34527,boardgame,Feuerdrache,1995,2,4,15,15,15,0,2,5.5,0,4,0,0,0,1,0,0
34528,boardgame,Bltenhupfer-Farbentupfer,1995,2,4,10,10,10,0,0,0,0,1,0,0,0,0,0,0
34529,boardgame,Saurus,1992,2,6,20,20,20,0,0,0,0,3,0,0,0,1,0,0
34531,boardgame,Wimmelburger,1995,2,6,20,20,20,6,0,0,0,6,1,0,0,0,0,0
34533,boardgame,My Pharaoh,2007,2,2,30,30,30,0,3,3.66667,0,11,0,0,1,3,1,2
34534,boardgame,Brummi,1994,2,4,5,5,5,4,1,4.5,0,3,0,1,1,1,0,0
34535,boardgame,Die Sonnenpyramide,1993,3,6,30,30,30,0,0,0,0,3,1,0,0,1,0,0
34537,boardgame,Die Dinos sind los!,1993,2,3,30,30,30,0,0,0,0,3,0,0,1,1,0,0
34538,boardgame,MiniT,1994,2,4,45,45,45,0,2,6,0,10,0,0,1,0,0,0
34539,boardgame,Kleine Rechenschule,1988,2,4,30,30,30,7,0,0,0,2,0,0,0,0,0,0
34540,boardgame,Welt der guten Kche,2008,2,5,60,60,60,0,7,6,0,11,0,0,0,4,3,1.3333
34541,boardgame,Die kleinen Biber bauen einen Damm,1996,2,4,5,5,5,0,0,0,0,3,0,0,0,1,0,0
34542,boardgame,Das Eieruhr-Spiel,1988,2,2,8,8,8,0,0,0,0,2,0,0,0,1,0,0
34543,boardgame,Kullerblume,1990,2,4,5,5,5,4,0,0,0,1,0,0,0,0,0,0
34544,boardgame,Schischaukel,1986,2,6,8,8,8,6,0,0,0,1,0,0,1,1,0,0
34545,boardgame,Mein erstes Naturspiel: Kennst Du den Baum?,1992,2,4,5,5,5,0,0,0,0,7,1,0,0,1,0,0
34546,boardgame,Hungriger Hai,1979,3,4,30,30,30,0,0,0,0,1,0,0,0,0,0,0
34547,boardgame,Alles Banane!,1996,2,4,20,20,20,4,0,0,0,7,1,0,0,1,0,0
34548,boardgame,Doktor K. jagt 006,1995,3,6,20,20,20,0,0,0,0,8,1,0,0,2,0,0
34549,boardgame,Kobold & Co,1991,2,5,30,30,30,7,1,4.5,0,8,1,0,0,3,0,0
34550,boardgame,Das Kofferkarussell,1996,2,4,30,30,30,0,0,0,0,1,0,0,0,0,0,0
34551,boardgame,Max & Moritz,1991,3,5,20,20,20,0,0,0,0,6,0,0,0,1,0,0
34552,boardgame,Das lngste Wort,0,2,6,8,8,8,0,1,6,0,6,1,1,1,1,0,0
34553,boardgame,"Sonne, Mond und Sterne",1987,2,3,30,30,30,5,0,0,0,1,0,0,0,1,0,0
34555,boardgame,Grer als ein Autobus,1991,2,8,30,30,30,0,0,0,0,7,1,0,0,1,0,0
34557,boardgame,Lettro,1991,2,6,30,30,30,0,1,3,0,1,0,1,1,0,0,0
34558,boardgame,Farmer,2008,2,2,15,15,15,0,4,7,0,13,0,0,2,6,1,2
34559,boardgame,Zaubertrank,1989,2,4,30,30,30,8,0,0,0,5,1,0,0,1,0,0
34560,boardgame,War?,2008,2,2,20,20,20,0,1,4,0,7,0,0,2,3,1,2
34561,boardgame,"Ein Kamel, ein Kamel...",1996,3,6,20,20,20,0,0,0,0,3,0,0,0,1,0,0
34562,boardgame,"Oh, wie schn ist Panama",1995,2,5,30,30,30,0,2,4.5,0,7,0,0,0,1,0,0
34563,boardgame,Vogelhochzeit,1986,2,4,20,20,20,6,0,0,0,2,0,0,0,1,0,0
34564,boardgame,Schlaufuchs und Stachelhaut,1990,2,6,30,30,30,0,1,1,0,3,0,0,0,2,0,0
34566,boardgame,Pocahontas-Abenteuer-Spiel,1996,2,4,40,40,40,0,1,6,0,6,0,0,0,3,0,0
34567,boardgame,Fnf vor Zwlf,1991,2,6,20,20,20,8,1,6,0,2,0,0,0,1,0,0
34568,boardgame,Brainy,1994,2,10,30,30,30,0,1,3,0,9,0,0,0,0,0,0
34569,boardgame,Weihnachtsmann: zieh dich an,1986,2,4,20,20,20,6,0,0,0,3,0,0,0,1,0,0
34571,boardgame,The Great Word Race,0,2,3,0,0,0,0,3,6.5,0,5,0,1,1,3,1,2
34572,boardgame,Beddy-Bye Baby Game,2007,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34573,boardgame,Tornado Alley,0,2,4,30,30,30,0,0,0,0,1,0,1,4,1,0,0
34574,boardgame,Thomas' Great Race Game,2008,2,4,0,0,0,0,12,5.75,0,19,1,0,1,6,3,1
34575,boardgame,Sea Monsters,2007,2,4,0,0,0,0,18,5.32778,0,66,12,0,3,13,5,1
34576,boardgame,Clothespins! Game,2007,2,4,20,20,20,5,6,5.16667,0,11,2,0,0,3,2,1.5
34579,boardgame,Pip,1991,2,8,0,0,0,6,4,6.25,0,9,0,0,1,2,0,0
34580,boardgameexpansion,Combat Commander: Battle Pack #2  Stalingrad,2008,2,2,120,120,120,0,433,8.48896,6.64245,1831,20,79,130,180,55,3.0364
34581,boardgame,Cool Chicken,1978,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34582,boardgame,Know Mosquitoes,1999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34584,boardgame,Real Fishing,1988,2,6,30,30,30,0,1,2,0,5,0,0,1,0,0,0
34586,boardgame,Dupe,2007,2,2,0,0,0,0,1,6,0,6,0,0,1,1,0,0
34587,boardgame,Big Board Raiders,2008,2,4,120,120,120,0,0,0,0,3,0,0,0,0,0,0
34588,boardgame,Gold Hat Card Game,2008,4,6,10,10,10,0,1,7,0,1,0,0,0,0,1,1
34589,boardgame,Poppo,2007,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34591,boardgame,"La Batalla del Ebro, 1938",1996,1,2,240,240,240,0,4,4.3125,0,13,1,2,2,4,1,3
34593,boardgame,The Doctor Who Miniatures Game,2006,2,2,60,60,60,0,14,8.10714,0,39,1,11,23,7,1,3
34594,boardgame,Ming,1999,2,2,15,15,15,0,1,8,0,4,0,1,4,4,0,0
34595,boardgame,Paul Wing's Spelling Bee,1938,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34597,boardgame,Sturm Europa!,0,2,3,360,120,360,14,10,8.89,0,7,0,74,346,35,8,3.5
34600,boardgame,Who Done It?,1998,2,4,0,0,0,0,4,6.75,0,16,1,2,3,4,0,0
34601,boardgame,Sarete Famosi,1988,2,6,45,45,45,0,2,4,0,5,0,0,0,0,0,0
34602,boardgame,The Prez,2007,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34603,boardgame,Lola's Pink Milk Game,2008,2,4,10,10,10,3,2,4.5,0,4,0,0,0,4,0,0
34604,boardgameexpansion,Totaler Krieg! Player's Guide & Expansion Kit,2000,2,3,600,600,600,0,19,8.18158,0,107,6,7,11,14,3,3
34606,boardgame,Asian Travels,2004,2,6,0,0,0,0,1,4,0,0,0,0,0,1,0,0
34607,boardgame,Politics Party-Pun,1960,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
34608,boardgame,Last Word Game,1948,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0
34610,boardgame,Hschen in der Grube,1981,2,4,15,15,15,5,0,0,0,4,0,1,0,1,0,0
34611,boardgame,Fleiige Bienen,1991,2,4,20,20,20,0,0,0,0,4,0,0,0,1,0,0
34612,boardgame,Auto-Scooter,1989,2,4,30,30,30,6,0,0,0,5,0,0,0,0,0,0
34613,boardgame,Fare Game,2008,2,8,60,60,60,0,0,0,0,0,0,0,0,0,0,0
34614,boardgame,Qwikstat Basketball,2005,1,2,15,15,15,0,1,4,0,1,0,0,1,0,0,0
34616,boardgame,Pablo Junior,0,1,4,10,10,10,0,0,0,0,0,0,0,0,0,0,0
34617,boardgame,Quiz Spiel,0,2,5,0,0,0,0,2,3,0,6,0,0,0,1,1,1
34618,boardgame,101 giochi con carta e matita,2008,2,399,1,1,1,0,3,8,0,8,0,2,3,1,1,2
34619,boardgame,Hastings 1066: Ein Ritter Spiel,2008,2,2,60,60,60,0,2,5.5,0,6,2,4,2,3,2,2
34620,boardgame,Sherlock Holmes: The Fenian Murders,2008,2,10,120,120,120,0,1,7,0,5,1,0,3,2,1,3
34621,boardgame,Arkham Terror: Experimental Therapy,2008,2,10,120,120,120,0,2,3.5,0,6,1,5,12,1,0,0
34622,boardgame,1000 Vragen Quiz,0,2,6,5,5,5,0,1,6,0,4,1,0,1,0,0,0
34623,boardgame,Sherlock Holmes: The Hand of Moriarty,2008,2,8,30,30,30,0,2,3.5,0,5,0,0,4,2,0,0
34624,boardgame,Dr. Jekyll and Mr. Hyde,2008,2,8,30,30,30,12,1,7,0,6,2,1,2,2,1,1
34625,boardgame,Evil Wizard School: The Final Lesson,2007,2,10,120,120,120,0,1,7,0,5,1,0,3,1,1,3
34626,boardgame,Sherlock Holmes: The Case of the Dead Duke,2007,2,10,120,120,120,0,1,8,0,5,1,1,3,1,1,3
34629,boardgame,Dead Man on Campus,2007,2,10,120,120,120,0,2,7.25,0,9,0,0,5,1,0,0
34630,boardgame,Ruberwald,1996,2,4,30,30,30,0,0,0,0,3,0,0,0,0,0,0
34631,boardgame,Pare los Facists!!,2008,2,2,0,0,0,0,1,4,0,7,0,0,0,1,1,3
34632,boardgame,Delicio,2005,2,4,20,20,20,0,0,0,0,2,0,0,0,0,0,0
34633,boardgame,Frstehjelpsspillet,2004,2,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0
34634,boardgame,Ping Pong,1992,2,5,30,30,30,0,2,6,0,5,0,0,0,0,0,0
34636,boardgame,Krunch-A-Commie,2005,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
34637,boardgame,Bucket O' Muzzleblast,2005,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34638,boardgameexpansion,Time on Target: The Battle of the Bulge  50th Anniversary,1994,2,2,0,0,0,0,9,7.95556,0,47,2,2,3,3,0,0
34640,boardgame,"Schwerpunkt! Decline and Fall of the German Armour Weapon, East Front 1944-1945",1977,2,2,60,60,60,0,0,0,0,1,0,0,0,0,0,0
34641,boardgame,Artiste,1991,2,4,20,20,20,0,0,0,0,1,0,0,0,0,0,0
34642,boardgame,Affengeil,1995,2,2,20,20,20,0,1,1,0,9,0,0,0,1,0,0
34643,boardgame,Mit Pauken und Trompeten,1990,2,4,20,20,20,4,0,0,0,6,0,0,0,2,0,0
34644,boardgame,Tresorknacker,1996,2,2,20,20,20,0,0,0,0,7,0,0,0,2,0,0
34645,boardgame,Schatzsuche,0,2,4,20,20,20,8,3,2.66667,0,0,0,0,0,0,0,0
